words,sentiment_coeff
ticket”?,-1.5050896030291385
prison?,-1.8100469937455923
"“no,”",-2.0611772066348935
saddle,-1.493390095905182
“now,-1.4925922338893691
it”,-1.7081119769884385
awful),-2.078764368372604
patient,-1.9828084314579582
awesomely,-1.7471590806869675
line?,-1.9307640331063791
discards,-2.009063197690285
7s,-1.992859019027485
looper,-1.7565875390494419
"characterisation,",-1.283999065233901
(today,-1.5449610961545772
actually),-1.6724019267367398
"remembered,",-1.9065754455430877
1978,-1.4560316012881693
"""less",-1.560789378197068
"more""?",-1.667340829095654
show),-1.6844025230189101
injustice,-1.8213846101211881
43%,-1.7102187638756976
"""something",-1.9217723783751115
"new""",-2.066176088934819
writing/direction,-2.33832254595373
uhhhhh,-1.6971958782598027
netflox,-1.986994274614611
flick),-1.851386379998007
"superflous,",-1.9797037711978436
"""cleans",-1.9332736764824245
"slate""",-1.8871840342821533
players,-1.6482968512776905
broken/wrong,-1.5497070333755114
rememberable,-1.629609109517495
"topic,",-2.173150091709765
"crazy,",-1.3088672389198313
"eventful,",-1.3979218515347909
already),-1.7662736718394496
slap-happy,-2.1177660886060017
maneuvers,-1.5561375715828467
unfulfilled,-1.5801192401717332
"""goofy""",-1.6222475497935975
enjoy's,-2.123309400378327
flushed,-1.997259109220978
cherished,-1.4166681314147949
amilyn,-2.2724569135697954
"tico,",-2.2768866497446534
"reappearance,",-1.2721595725533745
"""death""",-1.4935984048987454
upholds,-1.574010790833738
"mattering,",1.7725063526445095
"bomber,",1.7088828754141132
unecessary,-2.0735662601577904
confliction,-2.0788526078297433
10-20,-1.6160134699237885
(whoever,-1.8982692866141
life/,-1.843390911839541
wisely,-1.957598861545842
guys/force,-2.0741376610478466
eighth,-2.201436643665305
prism,-1.5584481354910384
"postmodern,",-1.594064623742754
"millennials""",-1.7432631485332666
undisguised,-1.2951905833878326
"fanservice,",1.4045142380180444
brazen,1.4111380537391673
disgustingly,-1.552868244454412
prescribed,-1.665088376930964
"juicy,",-1.5377034204259599
"backbone,",-1.7233051355307838
rly,-1.6444030214247987
cooking,-2.3355171037358677
setback,-1.9088147758601992
is?,-2.050668862892951
"concepts,",-1.7196206955560835
modernizes,-1.7272028410778968
you-know-what,-1.5708586391057466
"conceived,",-1.4285010384764565
bewilderment,-1.476016523202228
wil,-1.7290970693173842
boycott,-1.730114277208318
"franchises""",-1.8576903519768635
"jedi,""",-1.4574781935375232
water-soaked,-1.521632350314625
snip,2.6746015769112863
"snip,",2.809707474946467
l'attesissimo,2.767831484656347
delusione,3.9865318905794704
totale,4.329197233278514
dopo,3.263605866332707
un'introduzione,3.691495317648043
assolutamente,3.245044858514905
"perfetta,",3.9449596322742444
ideata,3.890414073348067
confezionata,3.9316409496656055
"problematico,",4.019339054669844
vede,3.6463280416420245
nuovo,3.0816947650175206
regista,2.649915917299043
portare,2.720762709408599
sostanziosi,3.0349753617367887
cambiamenti,3.0956975286683495
ciò,3.0943396628153508
instaurato,2.7528391518742836
"precedente,",3.1958251808126446
ecco,3.755784848554642
caotico,3.6521504050730607
molte,4.1578814605573715
difficoltà,4.465413955685743
manifesta,4.042849133120788
incertezza,3.65938907235459
indecisione,3.411205941102612
dall'inizio,3.2064594613086403
cerca,3.636398400118354
riparare,4.231186902080995
netta,4.096345927522336
rottura,3.4083752320483
presente,3.3139507210226506
tra,2.691816401030664
primi,2.585593795891575
"capitoli,",3.525764195865822
linea,5.027304064184631
guida,5.213279277419712
salvabile,3.9030144140486875
offrendo,4.008007856005012
agli,4.483559702244682
spettatori,4.1187264921221125
pensa,4.350972826287939
possano,4.459799382351281
apprezzare,5.334963291878997
grossi,3.5778653312098503
"narrativi,",3.4896320105714342
connettere,3.7561110584696897
principale,4.2965375570258955
responsabile,4.498153143884937
fallimento,4.177533548096516
"è,",3.773061513062231
"avviso,",3.5700321461460582
proprio,3.992731322357086
cambio,4.04924130900834
stata,3.013731545812339
data,3.136965009844344
libertà,3.720056317143043
creativa,3.785522821530867
offerto,3.8655717210260025
visione,3.3206396573847865
distaccata,3.69719989780787
rispetto,4.0779953312069
all'idea,4.185263953529915
originale,3.5846534523808358
partenza,4.751928133190418
nonostante,4.483746828465041
"questo,",4.334746029284958
generale,3.5558270347819234
valida,4.635788750565736
aspetti,3.791961622912565
tecnici,3.586343823559771
"perfetti,",3.7754861362256196
"fotografia,",3.7222284727383514
sopra,3.9507103280733435
sorvolabili,3.701914699030113
rovinano,3.1241537618106343
rischia,4.364191422964077
"abhorrent,",-1.7666289613256367
reconning,-1.9052867002947267
"lesson,",-1.573244816913702
*do,-1.9707397137400702
"kill,",-1.9038892920299018
whyyyy,-1.9639684889740328
hijak,-1.665089746417152
destoryer?!,-2.305902401724112
"charachters,",-1.6092929422230742
crinje,-1.6639426028303768
"robotic,",-2.0354827206645703
welled,-1.8415984988195409
deathstars,-1.8608856663035838
signals,-1.9372033251601868
"left,",-1.6625300568880288
rays,-1.4272983685694771
poetical,-1.8571630093617753
16y,-1.6275113303280084
opportunites,-1.6342510135719093
screws,-1.8879242577131143
poa,-2.317631516252949
concentrated,-2.070256418433555
correlation,-1.778369806602052
explicitly,1.5086985598079221
prohibiting,1.5199889318457949
alteration,1.512185141360092
chains,-2.1593998713012525
buyout,-1.735260859240984
"scavenging,",-2.181119144592825
collaborated,-1.8655832420515766
"downloaded,",-1.51642378567181
sequal,-1.5292233089784282
oneself,-1.6114586587216657
scrutinize,-1.635817241660533
knife,-1.4598416446768268
wayfinder,-1.3888774022350292
"plausible,",-2.090366109191962
apparatus,-1.941030299531824
(ruining,-1.3284734754738932
prophecy),-1.379338342199056
how!,-1.6424415345605181
medieval,-1.3936694498462932
axes,1.4113653272298285
pounds,1.6867805886810538
cram,-1.5558852143808635
unimaginable,-1.5929920746233612
(unless,-1.5969782011518145
5/10/2020),-1.5042479063725027
4-5,-1.899396458145979
transforms,-1.6630552287987401
"emprorer,",-1.760657986366167
"fulfilled,",-1.4905537848832586
maguffin,-1.6317299570791821
"finder,",-1.7470051126295687
thanos,-1.2421929342547855
"snaps,",-1.4461626360641542
pisses,-2.0624278698928205
earned!,-1.67356911619436
encourage,-1.9433731790933577
scoff,-1.7747312073525088
"""fan",1.3185359286987195
mocking,-1.4245463757867656
"service""",1.5032830314989594
7-8,-1.3660460762729572
"jedi?""",-1.6491410752604856
‘the,-1.4819917021280744
skywalker',-1.5792015917721103
writer/director's,-1.7536199547029678
chair),-1.7820727900552678
(re)correct,-1.697492838263118
"inevitably,",-1.7141878792925962
"disconnected,",-1.7983690651363835
"above,",-1.5772764370274057
fans;,-1.7451482379206906
utilise,-1.7977060483000973
caretakers,-2.2229491717534815
(quick,-2.119555349591143
uncut,-1.4458122232041626
protest,-1.6600354536199624
nine-part,-1.7273151711250057
stride,-1.8108772323219418
popping,-1.7956984137700671
inter,-1.7882394089687128
dating,-1.7015572880769096
rift,-2.1243904521012587
🍽,-1.4508130642314883
opinionated,-1.6194567917769893
"in-laws,",-1.6522173348394154
boils,-1.6141716630290925
shouting,-1.4665599443929704
"name-calling,",1.4881802652047298
leaks,-2.176754212875439
"reshoots,",1.604642208311129
"re-edits,",-1.5930946978903713
"screening,",-1.6415686178196411
last-minute,-1.6614263567150045
🌌,-1.7001147652125308
republics,-1.854318551007902
"arises,",-1.83797000253742
🍿,-1.7886113157362815
🤔,-1.6424465466397649
writing-wise,-1.6388115485520507
humor),-1.5844952840940056
camaraderie,-2.0651270352667392
👽,-1.3922479142411335
🎞,-2.0554516026479965
automatic,-1.8212108546487775
$250million,-1.7418422276402963
artist-designers,-1.5002792053282579
click,-1.384100029970704
☎️,-1.5030647958758847
indie,-1.9763161327824255
projects,-1.7049178934316154
undying,-1.7145936846634673
norms,-1.6133894149809085
👬,-1.9195173641692693
"afterward,",-2.1203510150350313
🚶out,-1.596435717147319
xi,-1.5864321013028975
unused,-1.320467646255258
6-9),-1.6567458637713128
predict,-1.8265782320087005
appen,-1.6397058687550223
totaly,-1.841741260431557
explantion,-1.816852517697188
committee,-2.119584797835338
headshaking,-1.9166679341429491
"accident,",-2.3912610060061428
locator,-1.7544808077368779
"wayfinder,",-1.492024902957878
"""jumping",1.7518018505349624
dustin',1.850829225804058
"crops,",1.8685347287619838
requires,2.457657073408415
calculations,2.4649835788071526
"""),",-1.7896281016179776
rescue/resurrection,-1.6941105419031368
miraculous,-1.6669479354547045
recovery,-1.5051574567799713
"chasm,",-1.4956037205588455
star/starkiller/planet,1.6590598827921605
exploder,1.6629168333881177
(using,-1.4081499521990213
loosely,-1.433709821665462
stared,-1.4630288019666597
blankly,-1.7514162519564358
pixels,-1.831866418048783
disrupting,-1.8054402047345488
"emote,",-1.9346363011064516
entitlement,-1.938001776451595
impossibly,-1.2714948060793456
targets,-1.658108840568225
months?,-1.7718534707857283
finn?,-1.5814513808773427
shouts,1.5582339785206143
"""whoa!""",-1.550271075573249
"illness--sad,",-1.7406324373586175
relieved,-1.3803490449667066
"arch,",-1.8118908049735138
dissipates,-1.7238901244929377
parody?,-1.7026509299023376
everywhere!,-1.5793817844033329
"breakneck,",-1.5252334481904257
think!,-1.6819554554123772
"jumbled,",-1.5141908022045307
disney+,-1.6082632145051714
dosing,-1.8749277079946516
"""rey!!!""",-2.191126327353617
"""ew,",-1.5831583825309423
"gross""",-1.43184542915876
"""at",-1.5487293588556523
"something""",-1.577697400051649
shell,-1.8341797710804295
mobile,-1.6333469965086578
terrio?,-1.6522348235918956
winging,-1.9155143529946257
conclusive,-1.6390241826033114
"luster,",-1.3492549736430033
fisted,-1.3108004708670153
thoughtless,-2.18849966170723
untied,-1.7339137599774952
mcguffins,-1.5276699826678828
confirming,-2.2476278939726493
feats,-1.8922432647999279
trilogy--,-1.9766029247295511
reinsertion,-1.8612962472907544
team's,-2.0428491574975434
detached,-1.919466883962691
coffin,-2.224453102625588
apathetic,-1.827813396990496
watchers,-1.5884768224702053
alike!,-1.686789661937875
ridley's,-2.1895516204497
lando's,-1.9335738411230874
"""well",-1.6641193322465595
"whatever""",-1.822439161469803
"enemy?""",-2.239737361101785
specifics,-1.5115396432992219
loaded,-1.535811759313283
"editing),",-1.7559745683780819
honored,-1.5240713176935066
"rehashes,",-1.9091643653633947
disgracing,-1.8588890263206053
"rip-off),",-2.103735393105105
goddess,-2.142686103304305
polishing,-1.673412775419007
pre-production,-1.676150820074797
"grab,",-1.6465771211590803
wilfully,-1.8765247601803572
classroom,-1.5682635810138128
"exploded,",-1.8550727829158338
disintegrated,-2.0779112053414095
"speak',",-1.6265447456084092
"unnatural""",-1.719299157900126
montage,-1.8871663750860022
"20m,",-1.52394335095879
"credits,",-2.074405019867583
confirmation,-1.7613304995538934
"returned,",-1.7067859467041524
announce,-1.743069468510389
return?,-1.782860428567312
smarter?,-2.0744115213299
accept?,-2.203016633624956
accepted,-1.7987219083879034
"pasaana,",-1.6753713766574967
wounds,-1.4360936117247403
power?,-1.53426862965532
"acceptable,",-1.9654457739373672
pasaana,-1.921369296570456
choice:,-1.8470256221311445
dead;,-1.9535364411151277
zorii,1.4517641198452316
areas;,-1.4865170767890954
"erased,",-1.345727818348264
reinstalls,-1.4622442221706382
"grandson,",-1.7816132094807786
returned?,-1.6898113273050326
"improves,",-1.6436761191967977
​​and,-1.5830744481206418
"exegol,",-1.5845925079043583
"empress,",-1.6443215597055834
absorb,-1.5471070611729878
(since,-1.5599260841148441
done?),-2.0680443529457873
buries,-1.3798710911964864
surname,-1.6183312296432768
"particularly,",-1.9688491174968648
canceled,-1.5904680581311164
"busy,",-1.5108832842012685
wars!!!,-1.5279743123891172
merchandise!!!,-1.7759333370407273
was!!!!,-1.7685093291849647
anakin/vader's,-1.5674193858814802
"healing,",1.4844414359984917
healing,-1.204584881724663
pokes,-1.6565411711568392
master?,-1.8284725963390074
padme?,-1.9210341805156121
"""rrreeeeeyyyyy!!!!""",-2.139596554870648
ren/ben,-1.96460130174535
absoulute,-2.335877380989846
road,-1.2747432347261591
resolving,-1.2994691656931234
swear,-1.843320571382983
dome,-1.8747374720033076
sped,-2.1326792566570765
bossfight,-1.7609117536110885
incestuos,-1.6612031877155689
"""meh",-2.1108061690642925
"yelling,",-1.7018515679385635
"""no!""",-1.8956335261928368
brief),-1.6881215672023557
broad,-1.4102461127857857
vacuous,-1.9689682383664278
c'est,3.2992246434785213
une,2.3512097705022055
l'épisode,1.7903797578413192
même,1.981597679298795
est,2.904292176285422
plein,3.1380044336372963
"d'incohérences,",3.214430874012849
tout,3.423103552573375
potentiel,3.3714297902312005
qu'il,3.755101881178407
avait,3.4442478619483112
gâché,3.630877494998435
bâclé,3.60006735450093
n'a,5.12646409950779
répondu,4.3622724599836245
aucune,4.813169948273039
mes,4.883730054042033
attentes,5.135555147103381
cela,4.796748603901669
"dit,",3.9047965991730753
plutôt,3.756674009530885
bon,3.618963433214516
divertissement,3.9080080323223476
"finir,",4.048651125925038
je,3.4190234450182557
décrirais,3.580787249149337
ce,3.558692170548209
comme,4.3031797710744275
ramassis,4.453851152621441
ridicule,2.1470377132423044
1000-year-old,-1.661752828097385
bowl,-1.6249048417545389
alphabet,-1.5156796779998352
soup,-1.5216024515722417
“lego:,-1.580764252627317
batman”,-1.5657104512575697
squirrel,-1.8820244414113252
babu,-1.1662340405336493
frik,-1.3683097217771392
"""fix""",-1.5143316252994787
"""fixed""",-1.5432351646627973
giva,-1.3298004506415226
diologue,-1.717088305975188
"ally,",-1.6803120156171463
"got,",-1.6651224095481745
remaking,-1.8812401394461458
"damon,",-1.7118766203729177
showtime,-1.6341247213233965
feud,-1.2004356777101841
"(rose,",-1.5868297961511058
vomit,-1.5922808124727834
"mondo,ma",3.8111539517969386
avendolo,3.8725978747423087
sentito,3.5668078804127967
critiche,3.292792994006809
"negative,mi",3.3882642295162517
aspettavo,3.352892912731437
potevano,3.8596878016509795
evitare,3.7233336429237216
spoilerare,4.054553006237085
principali,4.2530455974329175
plotwist,3.8583482302351872
titoli,3.962381886982464
testa,4.430475411020754
studiarsela,4.885341533305372
"meglio,",4.494164387569817
dato,3.6728840272136623
stesse,3.76154569346224
vibrazioni,3.352190810647714
degli,2.791838399955929
negativo,4.090329694753658
devo,3.9849239115296915
pensare,4.4234763141785916
solito,4.000852602080991
tendenza,4.862373258888066
rendere,4.137634272139973
intoccabili,3.781090068045636
vecchi,3.6638068681649925
inondare,4.546613596499914
dopo?,2.7948076651250076
dirò,2.3413442581052966
qualcosa,2.754556541007394
impopolare:,3.897592285297146
anno,4.804708486102676
fa,4.663685985854014
avuto,3.9952783745943403
effetto,4.601658773081427
soporifero,4.448851351704936
"no,vietato",3.4024014537707243
parlare,3.2395960117085427
continuiamo,1.780991136046673
"stupido,",1.8150697820023343
mostriciattoli,4.128046665918685
",quindi",2.3350492061929744
"dai,",2.5250031522928666
comunque,3.9070676088083225
parti,3.5580201694094247
belle,4.212342712871295
"carità,vero",4.108726256479371
"benissimo,",4.476312446990976
tutta,4.198833824276264
sta,4.210317249483022
negatività,3.8593109456167936
cercano,3.9189363756201
farci,4.454795654774741
passare,4.966062556650621
accettabile,3.3475216669573036
plotarmor,-1.654215238769089
disapointment,-1.6037951504869108
"appealing,",-1.4900552981249657
90's,-1.9506452748515437
youth;,-1.735843944079967
finalize,-1.6647836990376872
'new',-1.7198072219515208
mishandling,-1.783964943564181
god's,-1.740227192129857
kotor,-1.4989241409923177
commercialism,-1.5963479019577025
meanings,-2.1909342756260894
[spoiler],-1.9747192806529879
(couldn't,-2.0171440712779143
firing,-1.8360378123086238
lightnings?),-1.94106959538316
earned--not,-1.8554289094216652
"logically,",-1.9705819218249752
examples:,-1.4696658135408038
villain?,-1.6867854868059828
cotton,-1.7487352108719687
candy--a,-1.578112027338563
"stimulation,",-1.6802224024219623
premises,-2.072683560092788
ugh!,1.7550429378970664
alert:,-1.785896337822381
rei,1.9050543815600876
"""yousa",1.798184001002741
sif,2.1867355800745156
"noo,",2.2931305470570686
ita,2.4886158489087586
"meesa""",2.57176566075041
proceed,2.8828903727664446
slinks,-1.579870585321441
w/,-1.4901549339285063
photography,-1.392120402700715
observer,-1.6022857408754079
telepathic,-1.5954522613701108
form),-1.5123094622725672
"""rise",-1.746525370291349
capability,-1.701693617650846
tolerated,-1.465064854954033
